"x";"y";"klasa"
0,0296793462072931;2,10140721192583;"2"
-1,20760545283851;-0,542048749793321;"1"
0,0475446685217321;-0,466144252475351;"3"
-0,772470401994984;1,06727444920689;"2"
-0,0666310221700868;1,84363596858457;"2"
0,304787844140083;-0,369743584701791;"3"
-0,333995867997892;0,99471612223424;"2"
-1,22770535967044;1,04451419953257;"2"
0,122236306843925;-0,962296902295202;"1"
0,799379001416928;0,887885647034273;"2"
-0,763815814860028;1,31412188801914;"2"
0,765899184967468;-0,50909003932029;"1"
-0,514944427462614;-0,59723039935343;"1"
-1,14019274947011;-1,09437619782984;"1"
-0,257217673165498;-1,28125728340819;"1"
0,799211093318876;0,606786737358198;"2"
-1,07743170702632;-1,13674627402797;"1"
0,870192108037716;0,350657727243379;"2"
1,20849878292017;1,1259332514368;"2"
0,743575306177019;1,27944022058509;"2"
0,790299558572367;-1,26929061822593;"1"
-0,131065321639815;1,23136013476178;"2"
0,232488131895661;0,263135090889409;"3"
0,61057606190443;0,801738363411277;"3"
0,601767840320456;1,57878013011068;"2"
0,955715460965382;0,946636063884944;"2"
0,220898127596753;-1,29680015398189;"1"
0,62428534963157;1,125933681475;"2"
-0,846100032949144;-1,55717098847963;"1"
-1,27555353003082;0,940685073612258;"2"
0,714546057709635;0,759263817267493;"2"
-0,238818937310059;0,735351725760848;"2"
-0,603323384001211;1,45391633012332;"2"
0,847667446359992;-0,133639414701611;"3"
0,619202518864352;-1,39920942927711;"1"
1,18038578131264;0,79303468214348;"2"
-0,204609445482492;0,367436246434227;"3"
-0,0334784616923649;-1,92385313953273;"1"
-0,819340618771525;1,84278074870817;"2"
-0,648093995277922;-1,15921729258262;"1"
0,796670779949139;-1,23107370887883;"1"
-1,17158923752926;1,57710994803347;"2"
0,71832335826325;-0,46870864299126;"1"
-0,238594715836492;1,97492316970602;"2"
-0,067739937081933;0,557214515795931;"3"
0,121751290978864;-0,198570318240672;"3"
0,68797473539051;-1,19153131628409;"1"
1,15354763666113;1,29070283705369;"2"
-0,371363803041065;-1,91932537592947;"1"
1,0133510686273;0,958715998148546;"2"
-0,331113964395451;-1,23559615029953;"1"
0,798115040008299;-1,23740434474312;"1"
0,408893274993422;1,37014273731038;"2"
0,661583891734812;1,29436794430949;"2"
1,56340940057915;1,29911180390045;"2"
0,699667340098262;-0,955104195186868;"1"
0,220375809070483;1,33201126651838;"2"
-0,742427621571947;1,54339708443731;"2"
-1,30283704926055;-0,8746022305917;"1"
-0,619328696844112;1,62044217195362;"2"
-1,03384663972694;0,812865899270401;"2"
-0,520784582362448;-1,92620518514887;"1"
0,2979960327968;0,387915149144828;"3"
-0,760583074352354;1,66886311839335;"2"
0,26602522675348;-1,63326738411561;"1"
0,26660329005681;-0,223533199867234;"3"
0,0343568231968445;0,773268674034625;"2"
-0,691764378585513;1,2536268658936;"2"
0,0389365162175332;-1,44075005925261;"1"
1,64006465235202;-0,683498760638759;"1"
-0,185934010994469;1,14608486308716;"2"
-0,647470475798425;-1,11376906977966;"1"
0,115843270440315;0,369776747422293;"2"
1,11666987463151;-1,23553090570495;"1"
-1,54112786199086;0,941893169935793;"2"
-1,31007229510988;-1,43038477404043;"1"
0,932977016126164;-1,85934311416931;"1"
1,1413805697302;-1,56868249471299;"1"
0,532752843815632;-1,8941703482531;"1"
0,410754235329211;-1,55057160598226;"1"
-0,28058597762165;0,940875495737419;"2"
0,891033188690125;-0,879365045297891;"1"
-0,00616886997595428;0,0235188459977508;"3"
-0,76547530577937;-1,04636139660142;"1"
-0,136184432869777;-0,162239723326638;"3"
-0,118592966665506;-0,624579379567876;"1"
1,23075795284474;2,04465101864189;"2"
0,207699891523663;-1,47188081489876;"1"
1,33388416716957;0,751667051529512;"2"
-0,119552387111264;1,10491475914605;"2"
-0,858372415954231;0,659870322747156;"2"
-0,335659017542685;-1,9495439840015;"1"
-0,203437400656044;-0,479270597174764;"1"
-0,801364815633842;1,23602278418839;"2"
0,469770402745708;-1,06308246282861;"1"
-0,965502372668946;-1,46716278772801;"1"
-0,892347286381285;1,28893479923718;"2"
-0,0135954569888086;0,870064452150837;"2"
0,957632579714689;1,70538848275319;"2"
-0,352045200578868;0,0723971739411354;"3"
0,0748220231299168;-1,23054582411423;"1"
0,771374001241946;-1,06881811940111;"1"
0,751122686110006;-1,54397921585478;"1"
0,560587727354482;-2,28737864377908;"1"
-0,384638364947667;-1,62084719776176;"1"
-0,345346368908425;1,49346104003489;"2"
0,0106995982745957;-1,83953414303251;"1"
0,180193383095748;-1,31404392984696;"1"
0,881855374547079;-1,95092143630609;"1"
0,809018940907045;1,57480377717875;"2"
-1,06117784710809;1,04359351270832;"2"
-0,186256430344656;0,414040621137246;"3"
0,67490298026499;-1,51886835247278;"1"
-0,141377279954031;0,00367840589024127;"3"
0,772444900142146;1,30227478188463;"2"
0,724041119193727;1,80990589051507;"2"
0,189918456287172;1,84700707192533;"2"
1,3247119929194;-1,22228823336773;"1"
-0,534659502236173;-0,037660169089213;"3"
0,364438514123209;0,549046284612268;"2"
0,632517080696811;-1,45219562794082;"1"
-1,43623561997868;1,42958649704233;"2"
-0,0602270414275872;-1,14916228302754;"1"
0,301674302527681;0,579043322987854;"3"
0,536564347576567;-0,496014067064971;"1"
0,117590757557643;-2,02241695327684;"1"
-0,130054204077991;1,21658352077939;"2"
0,172268872542286;1,31113283070736;"2"
-0,37443633744555;-0,879692949308083;"1"
-0,912809354863913;-2,04269286827184;"1"
0,0789834675844759;-0,354025215795264;"3"
0,378053766330288;-2,11047879713587;"1"
0,280151673850598;1,40873272502795;"2"
-0,536417333655083;-1,44912200444378;"1"
1,31082034388747;1,48756876913831;"2"
0,91902051137511;-0,611514251073823;"1"
-0,490321537460868;-1,17022256441414;"1"
-1,08656921887458;1,52947828439064;"2"
-0,194160615466535;-0,341915844287723;"3"
-0,0982124776113779;-0,393025264563039;"3"
0,425739635301981;1,91266578622162;"2"
0,311143541692279;-2,03001036569476;"1"
-0,939927885500226;1,60283007142134;"2"
-0,728041273536799;-0,415988975018263;"1"
0,542785732539345;1,34219775032252;"2"
0,434116464527324;0,0928532877005637;"3"
0,226354133235226;1,56580063276924;"2"
-1,41959221648981;-0,47009389786981;"1"
0,294535639742473;-0,64753211135976;"1"
0,439716441910031;0,431927484227345;"2"
0,298754712541477;0,874185512028635;"2"
0,407544687715458;1,99784720055759;"2"
-0,253076865485971;1,73920685867779;"2"
0,660076310382473;-1,48598276018165;"1"
-0,313549257177836;-1,97706558560021;"1"
0,0812341837299717;0,92702848482877;"2"
0,0748393349771741;-0,36511322632432;"1"
-0,590062564564869;0,698495259042829;"3"
-0,00936361106211203;-2,24576305635273;"1"
-0,797848402861948;1,11050910865888;"2"
-1,13804656514501;1,5610614053905;"2"
0,489314690038914;1,46593111692928;"2"
-0,299154347414151;0,550987110566348;"3"
-1,3368261777446;-1,16759123769589;"1"
0,262619601957607;-1,3360934894532;"1"
0,465531822730452;0,90844514160417;"2"
0,0832983980886638;-0,387521805195138;"3"
-1,36605854955237;1,79175812434405;"2"
-0,722030891290421;1,84394329925999;"2"
1,00180202468565;1,8338035589084;"2"
0,00156269686405297;-1,899609934818;"1"
-0,466724797562741;0,463976977812126;"2"
-0,682538898169661;-2,14674891098402;"1"
-1,08614119006428;-1,95061430325732;"1"
-0,294160757090705;1,29974285992794;"2"
-0,778341887230632;-1,29249050468206;"1"
0,270056410391863;1,73992324252613;"2"
-0,687416373067596;2,14649909031577;"2"
0,557219334709246;-0,870650357939303;"1"
-0,906790214689189;-0,991555307339877;"1"
-0,394388237539649;0,605640318896622;"2"
1,4485751355556;-1,27369105480611;"1"
0,443958248336636;-1,67272589071654;"1"
0,0461642432007108;1,37175871175714;"2"
1,28040302481373;-1,24990376750939;"1"
0,481216337632702;1,7293780236505;"2"
-0,266640676883981;0,143527317699045;"3"
0,842539368011057;-0,706294076796621;"3"
-0,00111717699201863;-0,612061856966466;"1"
0,30070443259778;1,41095325010829;"2"
1,51226844358416;-0,911243243236095;"1"
-0,399008541274816;-0,288170311693102;"3"
1,68528271871911;-1,65615200181492;"1"
-0,167060058966016;-1,08777777608484;"1"
-0,465324042230842;-2,04602290368639;"1"
1,04365419519113;0,881249594222755;"2"
-0,326214329052649;2,16277759573422;"2"
-0,822498175501823;-0,316526002762839;"3"
1,44948086851459;-1,77951496196911;"1"
-0,768941233719248;1,38084329753183;"2"
0,489442378109514;1,05491255740635;"2"
1,29982750103631;-0,720785063831136;"1"
0,378435577101816;1,52757165236399;"2"
-0,571877939089011;1,93865995043889;"2"
-0,212022893270478;-0,0217298498842865;"3"
-0,31096534980461;0,165579807758331;"3"
0,82456519776768;-1,26153726815246;"1"
1,0949692587062;-1,73269263640977;"1"
0,781474009108684;-1,21270228335634;"1"
-0,0914191591597342;1,86408538422547;"2"
0,958963870000386;-1,65623663202859;"1"
-0,180222965872666;0,858514400711283;"2"
-0,30914632352069;-0,180412345705554;"3"
0,771739111400657;1,01766506945714;"2"
0,377022193454814;1,3362416755408;"2"
-0,760344570527128;-1,82020243355073;"1"
-0,34721433292143;-0,0384599608834834;"3"
-0,134519164543599;-0,0751730253454298;"3"
-0,30058117788285;-0,302462393604219;"3"
-0,814830824360678;0,544914379576221;"2"
-0,623337798667271;-1,63842948121019;"1"
-0,232136833534341;-1,38913141242228;"1"
-0,166988507098845;1,2749925985001;"2"
0,262162156562161;1,73314545112662;"2"
1,0173068178994;1,88307987861335;"2"
1,81332605246718;-0,618996287183836;"1"
-0,711488373603241;1,1495624711737;"2"
0,451520583033562;0,450455258088186;"3"
-1,17358834032344;1,40762653481215;"2"
1,58779602086383;1,96747858258896;"2"
1,59840602437662;-1,12895363713615;"1"
-0,932226779031291;-0,568918559607118;"1"
-0,228392572472643;-1,72210165616125;"1"
-0,272865553512226;0,976711091352627;"2"
0,954220796490239;1,20143842133693;"2"
1,00287585167886;0,820509158540517;"2"
0,714583900710568;0,0587034343741834;"3"
-0,33521563190567;1,09507605461404;"2"
0,0283129926926355;-1,46690042992122;"1"
1,26454940595327;-1,22985857985914;"1"
-1,71449500192115;0,979621775774285;"2"
0,570602978092169;0,871839177887887;"2"
1,43855036414371;1,54454911230132;"2"
-0,152349626742974;-1,88973248950206;"1"
0,887868411606178;0,327203060872853;"3"
-0,269252463871133;-1,51416010656394;"1"
-0,88200974417926;-1,23341589486226;"1"
0,534977866324082;-1,50168693419546;"1"
0,213504722109064;0,136937345331535;"3"
0,110881426955674;-2,09875868055969;"1"
-0,377512291667392;-1,68539261873811;"1"
0,498239111128395;-0,825430186465383;"1"
0,422925681206081;1,62207148647867;"2"
-0,779810099299804;0,900386335048825;"2"
1,16967669154053;-0,666468391660601;"1"
0,843658223335826;0,923737208964303;"2"
0,542642646407737;-0,496839803084731;"1"
-0,26635552928783;0,504572279471904;"3"
0,21579923448408;1,69934142278507;"2"
0,236566824765287;-1,59290779260919;"1"
-1,32125850619523;1,3976218232885;"2"
1,4234598287563;1,49641061718576;"2"
0,377685244427994;-0,198197615286335;"3"
-0,673197729893014;0,880961597757414;"2"
-0,837771016463427;-0,656698919879273;"1"
-0,0499177841936234;2,04013204216026;"2"
-0,253855738309695;1,09997873841785;"2"
0,850838306033984;-0,162613863125443;"3"
0,425155861701783;-1,81026725871488;"1"
0,31693473832228;-1,63252101028338;"1"
0,213960731483641;2,06960048894398;"2"
0,545777274925704;1,2756022953894;"2"
-0,614739300385749;2,0353029965423;"2"
0,0658723040018231;-0,252470449265093;"3"
0,0293342408958679;2,16621054150164;"2"
-0,460483126760374;-1,24877646043897;"1"
-0,289873232184878;-1,51110275206156;"1"
-0,659001989205934;-1,70405225758441;"1"
0,648467433219776;-0,565180769562721;"3"
-1,22637871341569;0,166146296821535;"2"
0,551668230065803;1,3625196184963;"2"
0,0651765635966779;1,59659470845945;"2"
-1,16458049858478;-0,981154442857951;"1"
0,19935132499859;-1,47038980936632;"1"
1,15847552335737;0,507471314677969;"2"
-1,33218128054074;1,79524844605476;"2"
0,78825486083515;-0,0652856654021889;"3"
1,26649621572716;-1,09449782227166;"1"
0,188261708976653;1,03457002989016;"2"
-0,159883256829917;-1,91675048144534;"1"
-0,0714219183661043;-0,912287146551535;"3"
0,857291713958606;-1,33529553050175;"1"
-0,0307835070703759;-1,14462554203346;"1"
1,11684680328954;1,63312444263138;"2"
-1,03410245538205;0,486918947612867;"2"
0,593156525831926;-0,37397768474184;"1"
0,100935747148469;-0,892695069592446;"3"
1,08639423867219;0,893596106395126;"2"
-0,13206520602107;-0,227851156750694;"3"
0,416835653502494;-0,480399011028931;"3"
-1,05305209595774;-1,62762295668945;"1"
0,65644050013845;0,889627236267552;"2"
-0,227148705660661;0,909003227809444;"2"
-0,824786803533133;1,29361561522819;"2"
-0,516548091913358;1,57114478265867;"2"
-0,79377898906686;-1,72720984788612;"1"
-1,21656052484339;-1,09139884253964;"1"
-0,823606090247631;-0,0108571212738753;"3"
-0,3207573873721;-1,25471683628857;"1"
0,895477863375423;0,313167811511085;"2"
1,35678740713978;-1,03650037753396;"1"
0,0939326322637498;-0,0525005246512592;"3"
0,590764361623276;-1,63777220835909;"1"
0,395618614926934;0,430871100816876;"3"
-1,00483431215361;0,484689251286909;"2"
-0,28876147891631;-0,828755271667615;"1"
-0,299232232927411;-0,593489003460854;"1"
-0,612449431166893;1,33990682428703;"2"
-0,942537943738468;1,81855088598095;"2"
-0,467633084179063;-1,3425057342276;"1"
0,214121434721191;1,13296189727262;"2"
0,290325679549114;0,955078184977174;"2"
0,831444428768251;1,39019083278254;"2"
-0,445870764311537;-1,4395811595954;"1"
-1,17957511805252;0,921429791348055;"2"
-0,442102593597492;-1,15491132461466;"1"
-0,93423471807493;1,17287826454267;"2"
0,60890247519128;0,959958495479077;"3"
0,834224523717511;-0,442247996199876;"1"
-0,468104245492823;-1,12276128404774;"1"
-1,08584912644546;1,39717951514758;"2"
-0,188688623486087;0,375918309716508;"3"
-0,651168672697328;0,805482880678028;"2"
0,543352134409192;0,979727703658864;"2"
-1,02565712008714;1,79821830098517;"2"
1,44729903752714;-0,403554942272603;"1"
-0,16995309651387;-1,63045793673955;"1"
-0,185479976562783;0,407786088809371;"3"
0,888463572999596;1,21994300931692;"2"
-0,0849113771632042;1,41568307634443;"2"
-0,620806851433848;0,788039767136797;"2"
-0,140559184510525;-1,27247428656556;"1"
-1,12187937389052;-0,961352959508076;"1"
1,04471311192924;1,64737645885907;"2"
-0,421769990539178;0,189303531590849;"3"
0,465515636854173;1,47547806007788;"2"
0,601539301682707;-1,29882300244644;"1"
1,02246746467086;-1,0714054282289;"1"
0,971746999419193;-0,946701397793368;"1"
0,804169833877575;-1,15323510072194;"1"
0,00334317949681151;2,03985001868568;"2"
-0,305585195263848;-0,14386241575703;"3"
-0,00451096809702123;-1,59114578571171;"1"
-0,253215702863852;1,96236074226908;"2"
-0,217014451206612;1,72372546638362;"2"
